image_id,question_id,question,answer,image_path
111737,111737002,What type of room is this?,kitchen,images/COCO_train2014_000000111737.jpg
420536,420536002,What type of bird is this?,finch,images/COCO_train2014_000000420536.jpg
358646,358646000,What department of the military is this?,air force,images/COCO_train2014_000000358646.jpg
352831,352831003,Why is the dog wearing this hat?,halloween,images/COCO_train2014_000000352831.jpg
81401,81401000,How many legs are in this picture?,19,images/COCO_train2014_000000081401.jpg
420976,420976000,What city is shown?,london,images/COCO_train2014_000000420976.jpg
86591,86591007,What is the man holding?,kite,images/COCO_train2014_000000086591.jpg
475493,475493001,What is behind the cows?,mountains,images/COCO_train2014_000000475493.jpg
70586,70586000,What is the floor made of?,tile,images/COCO_train2014_000000070586.jpg
571790,571790000,What color is the sign?,red,images/COCO_train2014_000000571790.jpg
421734,421734024,What kind of bathroom is this?,public,images/COCO_train2014_000000421734.jpg
211254,211254002,What is the ground made of?,brick,images/COCO_train2014_000000211254.jpg
84046,84046001,What type of floor is in this room?,wood,images/COCO_train2014_000000084046.jpg
552791,552791013,What is the wall made of?,plaster,images/COCO_train2014_000000552791.jpg
472872,472872000,What is the kite shaped to look like?,star,images/COCO_train2014_000000472872.jpg
428896,428896001,What sport are the boys playing?,baseball,images/COCO_train2014_000000428896.jpg
251229,251229002,What color is the shower curtain?,tan,images/COCO_train2014_000000251229.jpg
421533,421533008,How many circles?,6,images/COCO_train2014_000000421533.jpg
171154,171154045,What is under the vase with tulips?,table,images/COCO_train2014_000000171154.jpg
303891,303891027,How many kites are flying?,lot,images/COCO_train2014_000000303891.jpg
14319,14319002,What is the black item hanging upright?,shirt,images/COCO_train2014_000000014319.jpg
511802,511802003,What is the man doing in these images?,standing,images/COCO_train2014_000000511802.jpg
327468,327468005,What utensils are shown?,fork,images/COCO_train2014_000000327468.jpg
471283,471283002,What kind of kites are these?,flying,images/COCO_train2014_000000471283.jpg
262508,262508019,What color of shirt is this person wearing?,green,images/COCO_train2014_000000262508.jpg
422333,422333002,What is on the man's head?,helmet,images/COCO_train2014_000000422333.jpg
255203,255203007,How many pastry are on the table?,12,images/COCO_train2014_000000255203.jpg
253710,253710002,Is this a bus or train?,bus,images/COCO_train2014_000000253710.jpg
320131,320131007,Which skier is closer?,front,images/COCO_train2014_000000320131.jpg
124057,124057001,What beverage is in these glasses?,wine,images/COCO_train2014_000000124057.jpg
38116,38116001,What is he holding?,bat,images/COCO_train2014_000000038116.jpg
370082,370082002,What was the weather like?,cloudy,images/COCO_train2014_000000370082.jpg
57185,57185001,Is the man falling happy or sad?,happy,images/COCO_train2014_000000057185.jpg
442670,442670003,What animals are these?,zebras,images/COCO_train2014_000000442670.jpg
119761,119761003,What sport is the animal engaged in?,jumping,images/COCO_train2014_000000119761.jpg
548388,548388009,How many pictures are on the wall?,12,images/COCO_train2014_000000548388.jpg
108314,108314001,What meal does this indicate?,breakfast,images/COCO_train2014_000000108314.jpg
158501,158501002,What restaurant is she in?,french,images/COCO_train2014_000000158501.jpg
150958,150958001,What colors are the train?,blue and yellow,images/COCO_train2014_000000150958.jpg
81544,81544002,What pattern is on the suitcase?,plain,images/COCO_train2014_000000081544.jpg
151619,151619001,What type of scene is this?,parking lot,images/COCO_train2014_000000151619.jpg
348364,348364007,What is the piece of furniture beneath the window called?,bed,images/COCO_train2014_000000348364.jpg
175217,175217000,What is the function of this room?,bathroom,images/COCO_train2014_000000175217.jpg
121453,121453010,What are the children standing in front of?,tv,images/COCO_train2014_000000121453.jpg
252311,252311013,What kind of shirt is he wearing?,polo,images/COCO_train2014_000000252311.jpg
498587,498587001,What is on the back of the flatbed?,boat,images/COCO_train2014_000000498587.jpg
162491,162491000,Which way is the bird facing?,right,images/COCO_train2014_000000162491.jpg
225859,225859000,What is on the sign?,snow,images/COCO_train2014_000000225859.jpg
175156,175156002,How many suitcases are on top of the shelf?,9,images/COCO_train2014_000000175156.jpg
257788,257788002,What's the man doing?,cutting cake,images/COCO_train2014_000000257788.jpg
188854,188854000,What is around her neck?,scarf,images/COCO_train2014_000000188854.jpg
52606,52606011,What do the people have on their feet?,shoes,images/COCO_train2014_000000052606.jpg
290332,290332002,What is on the ground?,snow,images/COCO_train2014_000000290332.jpg
492495,492495004,What team is he on?,orioles,images/COCO_train2014_000000492495.jpg
184820,184820001,What are the people staring at?,skateboarder,images/COCO_train2014_000000184820.jpg
42044,42044000,Is the man wearing a hat or a helmet?,helmet,images/COCO_train2014_000000042044.jpg
373536,373536002,How many slices is the pizza divided into?,8,images/COCO_train2014_000000373536.jpg
271500,271500000,What kind of toothbrush is the girl holding?,electric,images/COCO_train2014_000000271500.jpg
152974,152974002,What is on the mountain tops?,snow,images/COCO_train2014_000000152974.jpg
221216,221216000,What is the person's gender?,male,images/COCO_train2014_000000221216.jpg
69049,69049002,What kind of landscape is in background?,mountains,images/COCO_train2014_000000069049.jpg
580629,580629002,What is in the sink?,bowl,images/COCO_train2014_000000580629.jpg
151862,151862002,Is it a bottle or a can?,bottle,images/COCO_train2014_000000151862.jpg
348597,348597010,What is in the vase?,flowers,images/COCO_train2014_000000348597.jpg
51793,51793002,What is the person carrying?,surfboard,images/COCO_train2014_000000051793.jpg
269458,269458000,What is the color of the cat?,white,images/COCO_train2014_000000269458.jpg
18401,18401000,What is the person holding?,knife,images/COCO_train2014_000000018401.jpg
506289,506289005,What is in the cardboard container?,coffee,images/COCO_train2014_000000506289.jpg
169365,169365013,What does the cat have on the collar?,tag,images/COCO_train2014_000000169365.jpg
38546,38546003,What is the cat on?,skateboard,images/COCO_train2014_000000038546.jpg
166403,166403009,What is on top of the toilet?,box,images/COCO_train2014_000000166403.jpg
387058,387058012,Is this a boy or a girl?,both,images/COCO_train2014_000000387058.jpg
359098,359098000,What is she holding in her hand?,toothbrush,images/COCO_train2014_000000359098.jpg
577592,577592000,Where is this?,london,images/COCO_train2014_000000577592.jpg
527597,527597004,What color is the elephant?,gray,images/COCO_train2014_000000527597.jpg
29931,29931008,What brand is the laptop?,dell,images/COCO_train2014_000000029931.jpg
547846,547846001,What color are the tops of the buses?,yellow,images/COCO_train2014_000000547846.jpg
283107,283107001,What color are his trousers?,yellow,images/COCO_train2014_000000283107.jpg
532219,532219003,Where is the lady looking?,down,images/COCO_train2014_000000532219.jpg
469188,469188004,What is the man doing?,playing wii,images/COCO_train2014_000000469188.jpg
49363,49363036,What is the man in the picture doing?,playing tennis,images/COCO_train2014_000000049363.jpg
51106,51106008,Is this a color or black and white photo?,color,images/COCO_train2014_000000051106.jpg
117639,117639001,What kind of car is it?,suv,images/COCO_train2014_000000117639.jpg
136970,136970000,What sport is he playing?,baseball,images/COCO_train2014_000000136970.jpg
324036,324036009,What is the women wearing on her head?,nothing,images/COCO_train2014_000000324036.jpg
416884,416884000,What is the red thing in the sandwich?,tomato,images/COCO_train2014_000000416884.jpg
57978,57978001,What is he standing under?,umbrella,images/COCO_train2014_000000057978.jpg
31540,31540001,What is growing on this tree?,bananas,images/COCO_train2014_000000031540.jpg
278710,278710001,What game does this team play?,frisbee,images/COCO_train2014_000000278710.jpg
109524,109524000,What is he celebrating?,birthday,images/COCO_train2014_000000109524.jpg
512944,512944004,What brand of shoes is he wearing?,nike,images/COCO_train2014_000000512944.jpg
151801,151801004,Where is a bookshelf?,on wall,images/COCO_train2014_000000151801.jpg
411979,411979000,Where is the arrow pointing?,right,images/COCO_train2014_000000411979.jpg
163939,163939001,What is in the container?,noodles,images/COCO_train2014_000000163939.jpg
427789,427789001,What letter is in a circle?,p,images/COCO_train2014_000000427789.jpg
516553,516553007,What type of bun is this?,wheat,images/COCO_train2014_000000516553.jpg
153495,153495006,Where is Jamba Juice?,right,images/COCO_train2014_000000153495.jpg
470774,470774004,What is the flat item laying down on top of the mini fridge to the middle right of the picture?,box,images/COCO_train2014_000000470774.jpg
191298,191298000,What are these sheep doing?,grazing,images/COCO_train2014_000000191298.jpg
49315,49315000,Where are the portraits?,wall,images/COCO_train2014_000000049315.jpg
114863,114863014,Would these giraffe's be male or female?,male,images/COCO_train2014_000000114863.jpg
468722,468722002,What is in the background?,mountain,images/COCO_train2014_000000468722.jpg
46009,46009001,What color are these animals?,black and white,images/COCO_train2014_000000046009.jpg
256576,256576001,Who owns this vehicle?,police,images/COCO_train2014_000000256576.jpg
163234,163234008,Is this a gas or electric stove?,gas,images/COCO_train2014_000000163234.jpg
242203,242203001,What is above the stove?,clock,images/COCO_train2014_000000242203.jpg
165488,165488010,What is the man doing?,walking,images/COCO_train2014_000000165488.jpg
544156,544156002,What is standing over the man's shoulder?,dog,images/COCO_train2014_000000544156.jpg
403520,403520004,What is the name of the sport these people are engaging in?,snowboarding,images/COCO_train2014_000000403520.jpg
533222,533222008,Are these accessories for men or women?,men,images/COCO_train2014_000000533222.jpg
301109,301109000,What are the people doing?,playing wii,images/COCO_train2014_000000301109.jpg
15347,15347015,What pattern is on the container?,checkered,images/COCO_train2014_000000015347.jpg
572391,572391014,What is on his face?,glasses,images/COCO_train2014_000000572391.jpg
235802,235802001,What kind of vehicles are shown?,motorcycles,images/COCO_train2014_000000235802.jpg
178184,178184001,What team is pitching?,giants,images/COCO_train2014_000000178184.jpg
314497,314497001,What type of food is pictured here?,cake,images/COCO_train2014_000000314497.jpg
346310,346310015,What are the zebras eating?,grass,images/COCO_train2014_000000346310.jpg
441180,441180003,What color is the baby's toothbrush?,silver,images/COCO_train2014_000000441180.jpg
533897,533897004,What kind of meal is this?,lunch,images/COCO_train2014_000000533897.jpg
198027,198027002,What material is the chair made of?,leather,images/COCO_train2014_000000198027.jpg
342030,342030001,What trees are predominant in this picture?,palm,images/COCO_train2014_000000342030.jpg
291102,291102001,What color are the elephants ears?,gray,images/COCO_train2014_000000291102.jpg
174305,174305002,What's around the dog's neck?,scarf,images/COCO_train2014_000000174305.jpg
441678,441678001,Where is the silverware?,gone,images/COCO_train2014_000000441678.jpg
438671,438671019,What type of juice is in the cup?,milk,images/COCO_train2014_000000438671.jpg
266030,266030000,What color is the animal?,black and white,images/COCO_train2014_000000266030.jpg
523735,523735001,Are the animals real or fake?,fake,images/COCO_train2014_000000523735.jpg
426826,426826001,What car company is seen in this photo?,kia,images/COCO_train2014_000000426826.jpg
